activity__sum_values,activity__median,activity__mean,activity__length,activity__standard_deviation,activity__variance,activity__root_mean_square,activity__maximum,activity__absolute_maximum,activity__minimum
457840.0,166.0,317.9444580078125,1440.0,408.44091796875,166823.984375,517.602783203125,2839.0,2839.0,0.0
407584.0,148.0,283.04443359375,1440.0,396.90399169921875,157532.78125,487.4904479980469,3418.0,3418.0,0.0
379746.0,118.0,263.7124938964844,1440.0,373.4031982421875,139429.9375,457.1369934082031,2839.0,2839.0,0.0
496404.0,134.0,344.7250061035156,1440.0,484.0945739746094,234347.5625,594.2918701171875,3418.0,3418.0,0.0
382937.0,88.0,265.928466796875,1440.0,399.11285400390625,159291.0625,479.5925598144531,3116.0,3116.0,0.0
22421.0,5.0,15.570138931274414,1440.0,86.03240203857422,7401.57421875,87.42999267578125,2146.0,2146.0,0.0
10037.0,6.0,6.970139026641846,1440.0,1.173111915588379,1.3761916160583496,7.068170070648193,24.0,24.0,5.0
302185.0,47.0,209.85069274902344,1440.0,330.69976806640625,109362.34375,391.66265869140625,2347.0,2347.0,0.0
280416.0,82.0,194.73333740234375,1440.0,294.36737060546875,86652.140625,352.94927978515625,2420.0,2420.0,0.0
413395.0,166.0,287.0798645019531,1440.0,349.3175354003906,122022.7421875,452.1477355957031,2420.0,2420.0,0.0
330960.0,82.0,229.8333282470703,1440.0,327.7992858886719,107452.375,400.3445129394531,2657.0,2657.0,0.0
339353.0,47.0,235.66180419921875,1440.0,370.3497009277344,137158.90625,438.9708557128906,3300.0,3300.0,0.0
354747.0,56.0,246.35208129882812,1440.0,401.6167297363281,161296.0,471.1531982421875,3300.0,3300.0,0.0
229345.0,43.0,159.26736450195312,1440.0,266.9253234863281,71249.1328125,310.82989501953125,2072.0,2072.0,0.0
255482.0,18.0,177.41806030273438,1440.0,343.3720397949219,117904.359375,386.4990539550781,4228.0,4228.0,0.0
340641.0,94.0,236.55624389648438,1440.0,348.9209899902344,121745.859375,421.5503845214844,3200.0,3200.0,0.0
199584.0,27.0,138.60000610351562,1440.0,275.421630859375,75857.0703125,308.32940673828125,2008.0,2008.0,0.0
160418.0,27.0,111.4013900756836,1440.0,267.73016357421875,71679.4453125,289.9822692871094,2657.0,2657.0,0.0
393075.0,40.5,272.96875,1440.0,477.0859680175781,227611.015625,549.6571044921875,2741.0,2741.0,0.0
465758.0,127.0,323.44305419921875,1440.0,473.1107177734375,223833.75,573.1048583984375,4228.0,4228.0,0.0
370521.0,112.0,257.3062438964844,1440.0,353.4962463378906,124959.5859375,437.2254638671875,2657.0,2657.0,0.0
307506.0,25.0,213.54583740234375,1440.0,331.2664489746094,109737.453125,394.1310119628906,1946.0,1946.0,0.0
509356.0,48.0,353.7194519042969,1440.0,625.1478271484375,390809.78125,718.2807006835938,4753.0,4753.0,0.0
590242.0,61.0,409.8902893066406,1440.0,728.2307739257812,530320.0625,835.6614379882812,4469.0,4469.0,0.0
294951.0,41.0,204.82708740234375,1440.0,346.927490234375,120358.6875,402.88067626953125,2407.0,2407.0,0.0
433104.0,82.0,300.76666259765625,1440.0,458.37738037109375,210109.828125,548.2429809570312,2561.0,2561.0,0.0
526172.0,191.0,365.397216796875,1440.0,474.9625549316406,225589.4375,599.2533569335938,2407.0,2407.0,0.0
398989.0,61.0,277.07568359375,1440.0,488.43865966796875,238572.3125,561.5543212890625,4201.0,4201.0,0.0
638218.0,184.0,443.2069396972656,1440.0,773.5913696289062,598443.5625,891.5581665039062,4753.0,4753.0,0.0
423005.0,122.0,293.75347900390625,1440.0,432.67425537109375,187207.0,522.970458984375,2810.0,2810.0,0.0
559464.0,141.0,388.51666259765625,1440.0,501.27227783203125,251273.90625,634.2074584960938,2642.0,2642.0,0.0
456955.0,82.0,317.3298645019531,1440.0,469.229248046875,220176.09375,566.4577026367188,2810.0,2810.0,0.0
860790.0,537.0,597.7708129882812,1440.0,562.530029296875,316440.0625,820.8349609375,2725.0,2725.0,0.0
577617.0,164.0,401.1229248046875,1440.0,500.17340087890625,250173.421875,641.1497802734375,2725.0,2725.0,0.0
564937.0,167.0,392.3173522949219,1440.0,512.04541015625,262190.5,645.0607299804688,3083.0,3083.0,0.0
134815.0,0.0,93.62152862548828,1440.0,312.55206298828125,97688.796875,326.2725830078125,2127.0,2127.0,0.0
38.0,0.0,0.02638888917863369,1440.0,0.8075155019760132,0.652081310749054,0.8079466223716736,30.0,30.0,0.0
629.0,0.0,0.4368055462837219,1440.0,9.953581809997559,99.07378387451172,9.96316146850586,311.0,311.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.02152777835726738,1440.0,0.7150819897651672,0.5113422870635986,0.7154058814048767,27.0,27.0,0.0
17.0,0.0,0.011805555783212185,1440.0,0.24551436305046082,0.0602773018181324,0.2457980215549469,7.0,7.0,0.0
51057.0,0.0,35.45624923706055,1440.0,228.99014282226562,52436.484375,231.7188720703125,2334.0,2334.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
6783.0,0.0,4.710416793823242,1440.0,66.84943389892578,4468.8466796875,67.01518249511719,1466.0,1466.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.011805555783212185,1440.0,0.3171042203903198,0.10055507719516754,0.3173238933086395,9.0,9.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
145992.0,0.0,101.38333129882812,1440.0,276.2081298828125,76290.9296875,294.2269592285156,1968.0,1968.0,0.0
199225.0,19.0,138.35069274902344,1440.0,254.0609893798828,64546.98828125,289.28863525390625,1738.0,1738.0,0.0
205539.0,27.0,142.73541259765625,1440.0,250.97482299804688,62988.359375,288.724365234375,1908.0,1908.0,0.0
143219.0,9.0,99.4576416015625,1440.0,210.67730712890625,44384.9296875,232.97372436523438,1583.0,1583.0,0.0
297988.0,72.0,206.9361114501953,1440.0,308.2828063964844,95038.296875,371.2961730957031,2521.0,2521.0,0.0
108111.0,0.0,75.07707977294922,1440.0,200.82656860351562,40331.3125,214.40121459960938,1355.0,1355.0,0.0
336848.0,51.0,233.92222595214844,1440.0,357.9183349609375,128105.53125,427.58056640625,2160.0,2160.0,0.0
222813.0,8.5,154.7312469482422,1440.0,307.2940979003906,94429.65625,344.0514831542969,2227.0,2227.0,0.0
290257.0,45.0,201.56736755371094,1440.0,318.07562255859375,101172.109375,376.5654296875,2227.0,2227.0,0.0
408737.0,116.0,283.84515380859375,1440.0,403.48175048828125,162797.515625,493.32098388671875,4009.0,4009.0,0.0
157505.0,2.0,109.37847137451172,1440.0,241.40725708007812,58277.4609375,265.0303955078125,2521.0,2521.0,0.0
240543.0,16.0,167.0437469482422,1440.0,305.9744567871094,93620.359375,348.6028747558594,2370.0,2370.0,0.0
264687.0,53.0,183.81040954589844,1440.0,286.1933898925781,81906.6640625,340.1366271972656,2094.0,2094.0,0.0
114275.0,0.0,79.35763549804688,1440.0,196.55477905273438,38633.78125,211.97032165527344,1684.0,1684.0,0.0
5.0,0.0,0.0034722222480922937,1440.0,0.1317158043384552,0.01734905317425728,0.1317615658044815,5.0,5.0,0.0
55910.0,0.0,38.82638931274414,1440.0,205.07363891601562,42055.19921875,208.71676635742188,1738.0,1738.0,0.0
57.0,0.0,0.03958333283662796,1440.0,1.5015602111816406,2.254683017730713,1.5020818710327148,57.0,57.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.05833333358168602,1440.0,1.5857657194137573,2.514652729034424,1.5868382453918457,49.0,49.0,0.0
2.0,0.0,0.0013888889225199819,1440.0,0.05268632248044014,0.0027758486103266478,0.05270462855696678,2.0,2.0,0.0
4765.0,0.0,3.309027671813965,1440.0,45.558685302734375,2075.59375,45.6786994934082,873.0,873.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.009722222574055195,1440.0,0.283656507730484,0.08046101778745651,0.2838231027126312,10.0,10.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
